Image,Text
AHTD3A0166_Para2_1.jpg,عندما تنحدر السيول إلى بد مآرب عبر مضيق ذنه (سائله ذنه ) بين جبلي البلق
AHTD3A0166_Para2_2.jpg,ايمن وايسر،وكانت تلك المباه قبل حجزها بالسد تغور في أرض مأدب الفسيح
AHTD3A0166_Para2_3.jpg,ف تفيد زرعا و ضرع فقام المكرب السبيء (سمه على ينوف بن ذمارعلي ) بحجز ما بين
AHTD3A0166_Para2_4.jpg,الجيلين عند نهايتهما مما يلي بد مأرب أي من الجه الشرقي
AHTD3A0170_Para2_1.jpg,كان لدولتي سبأ وحمير حضار عظيم وتقدموا تقدما .
AHTD3A0170_Para2_2.jpg,ملموسا في الطرق الري وعمار السدود والقناطر ورسخت
AHTD3A0170_Para2_3.jpg,أقدامهم في مختلف الصناعات والهندس والفنون ، و كما
AHTD3A0170_Para2_4.jpg,يشهد بذلك ما كان لملوكهم من المسكوكات الذهبي و
AHTD3A0170_Para2_5.jpg,الفضي والنحاسي ، والبرونز وما نقشوه عليها من
AHTD3A0170_Para2_6.jpg,النقوش المحكم التي تدل على براع  في فن الزخرف
AHTD3A0170_Para2_7.jpg,والتصوير.
AHTD3A0176_Para2_1.jpg,ونظرا لستحال العلمي في أن تقوم السلطات المركزي لوحدها بكل
AHTD3A0176_Para2_2.jpg,مهامها وفي كل أقليمها القريب والنائي فإن هذه السلطات تلجأ إلى
AHTD3A0176_Para2_3.jpg,خلق أجهز مرفقي ومحلي تساعدها في  إدار شئوونها في مختلف اقاليم....
AHTD3A0176_Para2_4.jpg,وعندما يكون لهذه اجهز المحلي قدر من استقلي في إدار مهامها
AHTD3A0176_Para2_5.jpg,ينشأ ما يعرف بادار المحلي.
AHTD3A0177_Para2_1.jpg,وبينما يميل البعض إلى عدم التمييز ما بين اداره المحليه و الحكم المحلي أو
AHTD3A0177_Para2_2.jpg,اداره المحلي واداره ال مركزي يميل البعض اخر إلى التمييز ما بين
AHTD3A0178_Para2_1.jpg,وهو امر الذي دعى الكاتب إلى البحث عن مظاهر ادار المجله في الحضارات القديمه والتأكيد على وجودها
AHTD3A0178_Para2_2.jpg,البدائي في  الحضار   اليمنه والمصريه واليونانيه، نجد أننا لو نظرنا إلى  ادار المجل من حيث مفهوخا
AHTD3A0178_Para2_3.jpg,اللغوي   المتادد إلى الذهن اي ادار ثئون  المحل من قبل جهه موجود في نفس المحل فإنه يمكن القول
AHTD3A0185_Para2_1.jpg,وكذلك نقول في قسو الحدود فحرصا على سم جسم المجتمع من الفساد والمرض
AHTD3A0185_Para2_2.jpg,كان من الحزم والعقل القسو على الجزء الفاسد منه و ليسلم باقي أعطاء المجتمع
AHTD3A0185_Para2_3.jpg,. أن اسم قبل أن يحكم عليه بالحد قدم له من وسائل #  ما كان يكفي بعاده
AHTD3A0185_Para2_4.jpg,عن الجريم التي اقترفها لو كان له قلب حي وضمير،
AHTD3A0186_Para2_1.jpg,وهو قريب من تعريف صندوق النقد الدولي للعولم بأنها التعاون اقتصادي المتنامي لمجموع دول العالم
AHTD3A0186_Para2_2.jpg,والذي يحتمه ازدياد حجم التعامل بالسلع والخدمات وتنوعها عبر الحدود إضاف لتدفق رؤوس
AHTD3A0186_Para2_3.jpg,اموال الدولي وانتشار المتسارع للتكنولوجي في ارجاء العالم كله، لكن القضي التي كانت
AHTD3A0186_Para2_4.jpg,محل اجماع المتحدثين ومقدمي أوراق العمل في المؤتمر هي أنه بد من مواجه الظاهر.
AHTD3A0187_Para2_1.jpg,وركزت العديد من أوراق العمل على تحليل الجوانب ايجابي والسلبي للظاهر بكاف مستوياتها اقتصادي
AHTD3A0187_Para2_2.jpg,والسياسي والثقافي والقضائي واجتماعي، فعلى # صعيد ايجابيات فإن العولم تعمل على جذب
AHTD3A0188_Para2_1.jpg,في إطار بحث وتحليل ظاهر العولم لم يقدم المؤتمرون جديدا في تعريف
AHTD3A0188_Para2_2.jpg,وتحليل الظاهر لكن ربما كانت مساهمتهم فعال في تقعيد التنمي
AHTD3A0188_Para2_3.jpg,اقتصادي من وجه نظر إسمي، مع تقديم عرص هم
AHTD3A0188_Para2_4.jpg,العقبات التي تقف أمام تنمي البلدان اسمي هذا من جه،
AHTD3A0188_Para2_5.jpg,، ومن جه أخرى معالج موضوع تحديات العولم للمصارف اسمي
AHTD3A0188_Para2_6.jpg,فعلى صعيد التقعيد اسمي للتنمي،
AHTD3A0190_Para2_1.jpg,اعتبر فيها مفهوم العولم ليس جديدا بالمنظور اسمي
AHTD3A0190_Para2_2.jpg,الشامل إذا كان المقصود بالعولم انفتاح العالمي ب حدود
AHTD3A0191_Para2_1.jpg,وفي ظل هذا الوضع يمكن الحديث عن كيانات مصرفي إسمي
AHTD3A0191_Para2_2.jpg,تتباين في قوتها وضعفها من دول خرى، ومع التأكيد على
AHTD3A0191_Para2_3.jpg,أن القواعد المالي واسس التي قام عليها النظام المصرفي اسمي
AHTD3A0191_Para2_4.jpg,قد قطعت شوطا بعيدا في تكريس هذا العمل عو على
AHTD3A0191_Para2_5.jpg,أن العمل المصرفي اسمي أثبت حضورا
AHTD3A0191_Para2_6.jpg,# متميزا سواء من خل الوسائل
AHTD3A0191_Para2_7.jpg,اقتصادي.
AHTD3A0192_Para2_1.jpg,في ظل الوضع القائم لبنوك إسمي عامل فإنه مما  فائد منه باساس
AHTD3A0192_Para2_2.jpg,وإذا كان أعظم إنجاز حققه الفكر الشرعي اسمي في القرن العشرين
AHTD3A0192_Para2_3.jpg,وهو المصرفي اسمي والمصارف الشامل وما تقوم عليه من آلي متميز
AHTD3A0192_Para2_4.jpg,للعمل المصرفي (المالي استشاري). كما جاء في الورف
AHTD3A0193_Para2_1.jpg,إدراك هذه المصارف للمشكت والمعوقات التي # تعترض طريقها كمصارف إسمي
AHTD3A0193_Para2_2.jpg,حديث # النشأ، سواء تلك المرتبط بأعمالها وأنشطتها أو تلك المرتبط
AHTD3A0193_Para2_3.jpg,بالبيئ واجواء المحيط # بها . أورد # الباحث # مجموع من التحديات
AHTD3A0193_Para2_4.jpg,#التي قد تؤثر على قدر المصارف اسمي منها: عدم وجود معايير موحد
AHTD3A0193_Para2_5.jpg,لتحديد المنتجات وادوات التمويلي، عدم قدر المصارف اسمي على تطوير
AHTD3A0194_Para2_1.jpg,ورق أخرها للدور الذي يمكن أن يمكن أن يلعبه البنك اسمي للتنمي
AHTD3A0194_Para2_2.jpg,في مواجه تحديات العولم حيث قدم ثث مقترحات في هذا المجال وهي
AHTD3A0194_Para2_3.jpg,أو: اسهام الفعلي في تطوير التجار البيني وزياد تأهيل قدر
AHTD3A0195_Para2_1.jpg,وفي ختام هذا استعراض الموجز عمال الملتقى اسمي للبحث في تحديات العولم
AHTD3A0195_Para2_2.jpg,للبنوك اسمي، يمكن القول: إن المصارف اسمي ذات خصوصي تميزها عن
AHTD3A0195_Para2_3.jpg,باقي المصارف سواء لجه العمء أو لجه ادوات استثماري، كما أن حصتها
AHTD3A0197_Para2_1.jpg,وتعبير انسان عن هذه المشاعر واشارات التي ترسلها الكائنات، هو ما
AHTD3A0197_Para2_2.jpg,يسمى بالفن، وهو موضوع بحثنا، حيث نستعرض في هذا البحث قضي
AHTD3A0197_Para2_3.jpg,"""الفن في ميزان اسم"" ،وللفن ارتباط كبير بالجمال، فيصعب علينا أن نتصور الفن"
AHTD3A0197_Para2_4.jpg,بدون تصور الجمال، وكذلك يصعب علينا معرف عق الدين بالفن، دون تصور الفن
AHTD3A0197_Para2_5.jpg,نفسه
AHTD3A0199_Para2_1.jpg,والجمال بداهه  يرتبط بالمظاهر الحسي وحدها، وهذه قضي هام من وجه النظر
AHTD3A0199_Para2_5.jpg,من قو مبدع قادر، خلقت فأحسنت،
AHTD3A0204_Para2_3.jpg,انسان والوجود في عمل إبداعي يرتب اكبر التأثير في ترسيخ هذه التصورات
AHTD3A0205_Para2_1.jpg,فاسم أعظم دين غرس حب الجمال والشعور به في أعماق كل مسلم، وقارئ
AHTD3A0205_Para2_2.jpg,القرآن يلمس هذه الحقيق بوضوح وجء وتوكيد ، فهو يريد من المؤمنين أن
AHTD3A0205_Para2_3.jpg,ينظر إلى الجمال مبثوثا في الكون كله، في لوحات رباني رائع الحسن ،
AHTD3A0205_Para2_4.jpg,أبدعتها يد الخالق المصور ، الذي أحسن خلق كل شيء.  وأتقن تصوير كل شيء.
AHTD3A0206_Para2_1.jpg,ولم تكن عق اسم بالفن تقتصر على توصيفه الشرعي فحسب، بل كان هناك فن منسوب إليه
AHTD3A0206_Para2_2.jpg,"عبر العصور، يسمى بالفن اسمي، فما هي ""اسمي"" التي يمكنها أن تحدد المنعوت - وهو الفن-"
AHTD3A0207_Para2_1.jpg,وهذا التنوع في اجابه  يدل على غموض وانما على ثراء وثكثيف الصفه
AHTD3A0207_Para2_2.jpg,في ذاتها بحيث اننا يمكننا ان نتكلم عن امكانياتها المكاني والزمانيه
AHTD3A0207_Para2_3.jpg,والفعليه والفاعليه والبنائيه في ان واحد  وكمثال على الزماني سنجد ان
AHTD3A0207_Para2_4.jpg,معظم من تكلم عن الفن اسمي انما اختاروا الكم عن حقب الحضار
AHTD3A0209_Para2_1.jpg,ولكن نتاجه الحضاري الجمالى من فن وصنع وهو اسمي ب مراء  . كذلك ثم إشكالي
AHTD3A0209_Para2_2.jpg,أخرى تجعلنا  نقبل الفاعلي كأساس تصنيفي، حيث إن الفن في الرؤي اسمي
AHTD3A0209_Para2_3.jpg,المعرفي هو نتاج حيا، من ثم فالجميع متاح لهم كما أوضحنا أن يصيروا
AHTD3A0209_Para2_4.jpg,فنانين بل هو فرض على  منتج أن يتقن عمله
AHTD3A0211_Para2_1.jpg,فالفن اسمي في مصر أو الهند أو العراق هو في النهاي
AHTD3A0211_Para2_2.jpg,"""فن إسمي"" حتى وإن كان الفنان في بعض احيان غير"
AHTD3A0211_Para2_3.jpg,مسلم   نه  باضاف إلى تعبيره عن ذاته وعن بيئته -وهذا
AHTD3A0211_Para2_4.jpg,ضروري وموجود - فإنه يعبر عن اصيل والثابت والهام في
AHTD3A0211_Para2_5.jpg,الحضار التي  يتمي إليها بصرف النظر عن انتمائه العرقي
AHTD3A0211_Para2_6.jpg,أو الديني أو الجنسي .
AHTD3A0216_Para2_1.jpg,فالماديون يحاولون اختزال ادراك الواقعي للحقائق في المدركات الماديه فقط، مع ان الموضوعي
AHTD3A0216_Para2_2.jpg,تقضي اعتبار كل ما يمكن إدراكه من الحقائق الفاعل في الواقع حقائق . واقعيه فكما ان الحقائق
AHTD3A0216_Para2_3.jpg,# الروحيه ايضا واقع . وكما ان قوى انسان وإمكاناته وغرائزه واقع، فإن مشاعره
AHTD3A0216_Para2_4.jpg,وطموحاته وارتقاءه واقع ايضا .
AHTD3A0219_Para2_1.jpg,الفن عمل انساني بالدرج اولى، وذلك رتباطه بالوعي، ومن أجل ذلك، فهو
AHTD3A0219_Para2_2.jpg,يتطور في نفسه ويتعدد، نطرا ن ابتكارات انساني غير محدود ودائم التغير، ونحن
AHTD3A0219_Para2_3.jpg,عندما نتكلم عن الفنون سوف نتكلم عنها باعتبارين : فنون قديم، وهي التي جاء اسم
AHTD3A0219_Para2_4.jpg,وهي موجود فسكت عن كثير منها، وتكلم في قليل ، وتكلم في قليل منها.
AHTD3A0224_Para2_1.jpg,السلوك ارادي غير الخلقي يكون استجابه لغرائز شريط أن يكون على قدر الحاج ب
AHTD3A0224_Para2_2.jpg,زياد و نقصان.  فمث: اكل قدر الحاج سلوك إرادي خلقي إذا كان استجاب لغريزه
AHTD3A0224_Para2_3.jpg,الجوع فإذا زاد عن الحاج أو نقص تحول إلى سلوك أخقي ذميم عند الزياد، نه
AHTD3A0224_Para2_4.jpg,نابغ عن صف مرذول  أما عند النقص فيكون محمودا.
AHTD3A0225_Para2_1.jpg,والناس بفطرتهم - مع توفير الظروف المئم - يميلون إلى النماذج و
AHTD3A0225_Para2_2.jpg,الصفات الخلقي الخير، ويشعرون بالراح التام عند ممارس #
AHTD3A0225_Para2_3.jpg,مثل هذه ادوار التي توصف بالعدل والحق و الكمال والجمال، كما
AHTD3A0225_Para2_4.jpg,ينفدون بفطرتهم، من اتجاهات الخلقي الشاذ، ويتذمرون من
AHTD3A0225_Para2_5.jpg,النماذج الخلقي المنحرف، إذ يشعرون بغرابتها على فطرتهم، و#
AHTD3A0225_Para2_6.jpg,مناقض تلك النماذج لها.
AHTD3A0228_Para2_1.jpg,بل ان اسم يخضع اعمال العلميه للمبادئ اخقيه، سواء كان ذلك في مجال البحث
AHTD3A0228_Para2_2.jpg,او في مجال النشر لتوصيله للناس . ولقد أهتم اسم باخق نها امر  بد منه
AHTD3A0228_Para2_3.jpg,لدوام الحيا اجتماعيه وتقدمها من الناحيتين المادي والمعنويه، فانسان -دائما -
AHTD3A0228_Para2_4.jpg,بحاجه ماسه الى نظام خلقي يحقق حاجته اجتماعيه، ويحول دون ميوله ونزعاته الشريره
AHTD3A0232_Para2_4.jpg,بهذا الخلق ، صحت سريرته وعنيته ، وعامل الخلق بما يرضاه موه  .
AHTD3A0238_Para2_1.jpg,إذا كان قياس اداء اقتصادي في السنوات اخير يعتمد كثيرا على اعتبارات قدرات
AHTD3A0238_Para2_2.jpg,التصدير و خاص محتوياته التكنولوجي، فإن، فإنه يمكن اليوم المختصون و الخبراء من
AHTD3A0238_Para2_3.jpg,"حساب(مؤش) مؤشر يقيس درح التقدم التكنولوجي و هو يسمح ب""تقييم مساهم"
AHTD3A0238_Para2_4.jpg,"كل بلد في إبداع و استعمال التكنولوجيات"" و هو مؤشر مركب يقيس المنجزات، الجهود"
AHTD3A0238_Para2_5.jpg,والوسائل المستعمل
AHTD3A0241_Para2_1.jpg,مخف عثر  أو  المخف السليماني من المناطق المجهول في المصادر التاريخي
AHTD3A0241_Para2_2.jpg,وخصوصا في القرون الخمس  اولى للهجر النبوي الشريف، وستظل
AHTD3A0241_Para2_3.jpg,كذلك مادام  الباحثون والدارسون يتهيبون ابحث فيها والغوص في مجاهل تاريخها
AHTD3A0241_Para2_4.jpg,، وما كان لها من  أهمي حضاري ، وأدار تاريخيه على المستويين  المحلي
AHTD3A0241_Para2_5.jpg,واقليمي  وخصوصا عقتها مع كل  من مك  المكرم واليمن
AHTD3A0242_Para2_1.jpg,يتضح من هذا الوصف الشعري لموقع عثر  أنه كان قبيل بعث النبي
AHTD3A0242_Para2_2.jpg,في صدر اسم  غابات تثير فيها  اسود ، وهو ما يتعارض مع
AHTD3A0242_Para2_3.jpg,اكتشاف دئل أثري على استيطان حضري قديم في موقع مدين عثر
AHTD3A0242_Para2_4.jpg,يسبق  اسم  بقرون عديد ، ومن  المحتمل أن المقصود  بامكن التي
AHTD3A0242_Para2_5.jpg,تكثر فيها  اسود  من إقليم عثر
AHTD3A0243_Para2_1.jpg,أما السياف الثاني في تناول مدين عثر من قبل المصادر الجغرافي فيتمثل في كونها محط
AHTD3A0243_Para2_2.jpg,من محطات # طريق الحج والتجار اليمني الساحلي الذي يأتي من عدن مقاربا لساحل البحر احمر
AHTD3A0243_Para2_3.jpg,ومجتازا لعدد كبير من محطات الطريق إلى الشعبي فجد، ثم شرقا إلى مك المكرم،
AHTD3A0243_Para2_4.jpg,وهذا الطريق يتصل # # حضرموت الساحلي،
AHTD3A0247_Para2_1.jpg,على وجوه  اموال،.وضروب الجبايات ، ويكون الواصل إليه كنصف  ما يصل
AHTD3A0247_Para2_2.jpg,إلى  ولد  أبي الجيش بن  زياد من المال . يتلو ابن حوقل  المقدسي  الذي
AHTD3A0247_Para2_3.jpg,"تناول مخف عثر  أو ناحي عثر- كما يحلو له تسميتها - بقوله : "" وناحي"
AHTD3A0247_Para2_4.jpg,عثر ناحي جليل ، عليها سلطان برأسه ، ومدنها نفيس ، ويفهم من
AHTD3A0247_Para2_5.jpg,"قول  المقدسي "" عليها سلطان برأسه """
AHTD3A0248_Para2_1.jpg,مما سبق  يتضح أن مسمى عثر  يطلق على مدين عثر نفسها، وعلى
AHTD3A0248_Para2_2.jpg,مخفها  الذى يمتد جنوبا من مدينه الشرج الواقع تقريبا على
AHTD3A0248_Para2_3.jpg,الحدود  الحالي بين  المملكه العربيه السعوديه وليمن ، وشما على
AHTD3A0248_Para2_4.jpg,جنوب حدود  إمار حلي حينذاك ، آى الى الحدود  الجنوبيه لمركز
AHTD3A0248_Para2_5.jpg,البرك ( برك الغماد ) الذى كان يتبع إمار  مك المكرم
AHTD3A0252_Para2_1.jpg,ومعظمه يعود إلى العصور اسمي  بما في ذالك وجود بعض
AHTD3A0252_Para2_2.jpg,نماذج من الزحرف ذي البريق المعدني الذي يعود  إلى العور العباسي
AHTD3A0252_Para2_3.jpg,، وينتشر  حول الموقع عدد من ابار القديم المطور
AHTD3A0252_Para2_4.jpg,كشف السيل في إحدى  السنتين عن ثثين بئرا منها
AHTD3A0253_Para2_1.jpg,أما الوضع السياسي لعثر في القرنين الثالث والرابع الهجريين التاسع
AHTD3A0253_Para2_2.jpg,والعاشر للميد فهو من أهم المشكت التي يواجهها الباحثون  من
AHTD3A0253_Para2_3.jpg,ندر المعلومات و من حيث وضعها في سياق تاريخي منطقي، وذلك فيما
AHTD3A0253_Para2_4.jpg,يتعلق بالقليل والقليل جدا منها مما يمكن ان يعد ارهاصات أولي لتراي
AHTD3A0253_Para2_5.jpg,مخف عثر السياسي في هذين القرنين.
AHTD3A0258_Para2_1.jpg,إن جزير تاروت كانت مهدأ للتاريخ وموئ لحضارات سادت ثم
AHTD3A0258_Para2_2.jpg,بادت، وتروي كتب التاريخ أنها كانت مدين فينيقي أثري
AHTD3A0258_Para2_3.jpg,تقع في ركن هادئ على بعد ست كيلومترات من ساحل كيبوس
AHTD3A0258_Para2_4.jpg,( الخليج العربي). ولعل أهم ميزاتها التي تشتهر بها تلك
AHTD3A0258_Para2_5.jpg,اثار القديم التي يرجع عهدها إلى مختلف الحضارات العالمي
AHTD3A0258_Para2_6.jpg,القديم التي تعاقبت عليها،
AHTD3A0261_Para2_1.jpg,تبرز ضف من هذه الجزير باتجاه فتح الخليج على شكل صدف محاري ذات سلسل
AHTD3A0261_Para2_2.jpg,من النتواءات المتخذ شك دائريأ تقسم الخليج إلى قناتين: شمالي وجنوبي
AHTD3A0261_Para2_3.jpg,إن مساح هذه الجزير في يومنا هذا قد إزدادت، حيث حصل ردم لمسا
AHTD3A0261_Para2_4.jpg,واسع في البحر في الجه الشمالي والجه الغربي فأصبح أقصى طول لها من
AHTD3A0261_Para2_5.jpg,الشمال إلى الجنوب حوالي عشر كيلومتر.
AHTD3A0262_Para2_1.jpg,وهى تقترب من الحهه العربيه للبر (اليابس) على  بعد 50 درجه من خطوط الطول شرقآ و
AHTD3A0262_Para2_2.jpg,26 درج غربآ و 32 دقيقه من خطوط العرض شما، وطرفها القريب من الساحل يمتد
AHTD3A0262_Para2_3.jpg,كيلوين ونصف تقريبآ للشمال الشرقي من قلعه القطيف . وتتصل عند إنخفاض
AHTD3A0262_Para2_4.jpg,الماء باليابسه حيث يجف الماء أثناء الجزر الثبر ويمكن للراكبين على الدواب
AHTD3A0264_Para2_1.jpg,يبلغ طولها نصف ميل شمال (كوت القطيف). وتبلغ مساح الجزير 4 أميال، وكل ظرقها
AHTD3A0264_Para2_2.jpg,نصفها مغطى بحدائق النخيل سوى جانبها الغربي، ويروي الجزير كلها ويزودها بمياه الشرب
AHTD3A0264_Para2_3.jpg,ينبوعان عذبان يقعان قريبا من وسطها، والمياه #ساخن في أرض الجزير ولكنها ممتاز
AHTD3A0264_Para2_4.jpg,ويقدر عدد سكان الجزير بحوالي (4000 نسم).
AHTD3A0267_Para2_1.jpg,وهذا يعني التأكيد على أن اسم اصلي لتاروت مشتق من معبود
AHTD3A0267_Para2_2.jpg,"الفينيقيين لذا يرى ""الدرور"" ""هذا هو اسم اصلي لهذه الجزير"
AHTD3A0267_Para2_3.jpg,فعندما كان الفينيقيون يقطنون هنا أطلقوا هذا اسم على هذه الجزير
AHTD3A0267_Para2_4.jpg,"نسب ""عشتاروت "" معبود الحب والجمال، # بينما لم يتوصل"
AHTD3A0267_Para2_5.jpg,"حتى ان إلى تسمي الجزير قبل ذلك أي قبل التسمي "" عشتاروت """
AHTD3A0268_Para2_1.jpg,أعود لما كنا بصدده ويمكن إعتبار اثار هو الدلبل المتعبر ولقد عثر على
AHTD3A0268_Para2_2.jpg,أحجار كريم فينيقي منذ سنوات طويل من بينها حجر غير شفاف حليبي
AHTD3A0268_Para2_3.jpg,"اللون صار بحوز اديب المرحوم"" خالد الفرج""يحتوي على صور رائع له"
AHTD3A0268_Para2_4.jpg,الجمال عشتاروت ، إلى أن قال : وصفو القول ان المرحوم يشاركني الرأي
AHTD3A0268_Para2_5.jpg,فيما ذهبت إليه بكون اسم تاروت مأخوذ من عشتاروت
AHTD3A0269_Para2_1.jpg,"ويرى آخرون بأن: ""إسمها في اصل عشتاروت، وأنها كانت معبدآ لله عشتاروت الفينيقي تطرق إليه التحريف،"
AHTD3A0270_Para2_1.jpg,أو أنها موطنهم اصلي، وثانيا موقعها استراتيجي في منطقه الخليج
AHTD3A0270_Para2_2.jpg,، فهي مرفأ تجاري ممتاز للسفن الفينيقي وكانت تستورد اخشاب
AHTD3A0270_Para2_3.jpg,والتوابل من دول العالم آنذاك، كما تخرج مراكبهم محمل بخيرات
AHTD3A0272_Para2_1.jpg,واذا ما توصلنا إلى تاريخ تلك الحاضر وموطن اهلها، فإننا نصل إلى حقيق
AHTD3A0272_Para2_2.jpg,تاريخي أصيل  يمكن الطعن فيها و التجريح فكيف إذا قورن ذلك المصدر
AHTD3A0272_Para2_3.jpg,التاريخي اثري بدراسات تاريخي لمؤرخين قدامى يرجعون أصل التسمي اصلي
AHTD3A0272_Para2_4.jpg,"لهذه الجزير إلى البعل علشتاروت "" فإننا بالتأكيد نصل إلى الحقيق التي بقيت هذه الجزير"
AHTD3A0272_Para2_5.jpg,محتفظ به
AHTD3A0275_Para2_1.jpg,"والقائلون إن ""يعرب"" هو أول من أعرب في لسانه، وانه أول من نطق بالعربيه، وان"
AHTD3A0275_Para2_2.jpg,العربي إنما سميت به، فأخذت من اسمه، إنما هم القحطانيون . وهم يأتون # بمختلف
AHTD3A0275_Para2_3.jpg,الروايات واقوال ثبات أن القحطانيين هم أول العرب، وأن لسانهم هو لسان
AHTD3A0276_Para2_1.jpg,وعلى ما تفرع  منها من لهجات كما سأتحدث عن ذلك فيما بعد . وهو رأي يمثل
AHTD3A0276_Para2_2.jpg,رأي العدنانيين خصوم  القحطانيين . والقائلون إن  يعرب هو جد العربي
AHTD3A0276_Para2_3.jpg,وموجدها ، عاجزون عن التوفيق بين رأيهم هذا ورأيهم في إن العربي
AHTD3A0276_Para2_4.jpg,قديم  قدم العالم، وأنها لغ آدم في الجن ، ثم هم عاجزون أيضا عن بيان
AHTD3A0276_Para2_5.jpg,"كيف  لسان  أجداد ""يعرب"" و  كيف اهتدى ""يعرب"""
AHTD3A0300_Para2_1.jpg,والبحث عن مدافن كنوز اثار تحت اترب و استخراجها محل رموزها
AHTD3A0300_Para2_2.jpg,لجعلها تنطق بأحوالها في تلك ايام .وتلك مسؤولي لن تفهم إ إذا
AHTD3A0300_Para2_3.jpg,فهم العرب وعلى راسهم الحاكمون منهم ان من واجبهم المحافظ على تأريخ
AHTD3A0300_Para2_4.jpg,العرب القديم بصيان مواطن اثار ومنع اعتداء عليها ، بإنزال
AHTD3A0300_Para2_5.jpg,اشد العقوبات بمن يحطم تمثا،عتقاده بأنه صنم ،او أثرا لستفاد من حجره،
AHTD3A0301_Para2_1.jpg,تعد النقوش  والكتابات  في  طليع المصادر التي تكون التاريخ الجاهلي ،
AHTD3A0301_Para2_2.jpg,وهي  وثائق ذات شان ، نها الشاهد الناطق الحي الوحيد الباقي
AHTD3A0301_Para2_3.jpg,من تلك ايام ، وأريد أن أقسمها  إلى قسمين : نقوش وكتابات غير
AHTD3A0301_Para2_4.jpg,عربي تطرقت  إلى  ذكر  العرب كبعض  النصوص اشوري أو البابلي
AHTD3A0301_Para2_5.jpg,ونصوص وكتابات عربي كتبت بلهجات مختلف   ، منها ما عثر عليه
AHTD3A0301_Para2_6.jpg,في العربي  الجنوني
AHTD3A0302_Para2_1.jpg,أغلب  الكتابات الجاهلي التي عثر عليها  هي  و لسف في أمور شخصي ، ولذلك
AHTD3A0302_Para2_2.jpg,انحصرت فوائدها في  نواح معين ، في  مثل  الدراسات  اللغوي ، وأقلها النصوص
AHTD3A0302_Para2_3.jpg,التي تتعرض لحال العرب  للسياسي ، أو احوال اجتماعي أو العلمي أو الديني
AHTD3A0302_Para2_4.jpg,أو النواحي الثقافي والحضاري اخرى ، ولهذا بقيت  معارفنا في هذه  النواحي  ضحل
AHTD3A0302_Para2_5.jpg,غير عميق .
AHTD3A0313_Para2_1.jpg,"وأرخت كتاب ""حران"" اليوناني بسن أربع مئ وثث وستين من"
AHTD3A0313_Para2_2.jpg,اندقطي اول، وهي تقابل سن 568م، واندقطي، هي
AHTD3A0313_Para2_3.jpg,دائر ثماني سنين عند الروماينين، وكانت تستعمل في
AHTD3A0313_Para2_4.jpg,"تصحيح تقويم السن. أما النص العربي، فقد أرخ ""بسن 463 بعد"
AHTD3A0313_Para2_5.jpg,"مفسد خيبر بعم"" ""عام"". ورأى استاد ""ليتمن"" أن عبار ""بعد"
AHTD3A0313_Para2_6.jpg,"مفسد خيبر بعم""،تشير إلى غزو قام بها أحد أمراء غسان لخيبر"
AHTD3A0321_Para2_1.jpg,والموارد المذكوره كثيره، منها مصنفات في التاريخ
AHTD3A0321_Para2_2.jpg,ومنها مصنفات في ادب بنوعيه: من نثر ونظم، ومنها كتب في
AHTD3A0321_Para2_3.jpg,البلدان والرحت والجغرافيا وفي موضوعات اخرى عديده ، هي وإن كانت
AHTD3A0321_Para2_4.jpg,في امور  تعد من صميم التاريخ، ا انها مورد من الموارد التي يجب
AHTD3A0321_Para2_5.jpg,استعانه بها في تدوين تاريخ الجاهليه، نها تتضمن ماد عزير
AHTD3A0321_Para2_6.jpg,تتعلق بتاريخ الجاهليه القريبه من اسم والمتصله به
AHTD3A0324_Para2_1.jpg,كتب الحديث و سروحها ، هي ايضا مورد عني من الموارد التي  بد
AHTD3A0324_Para2_2.jpg,منها لتدوين اخبار الحاحليه المتصل باسم ، اذ نجد فيها امورا
AHTD3A0324_Para2_3.jpg,تتحدث عن نواح عدبد من احوال الحاهلي  تجدها في مورد اخر
AHTD3A0324_Para2_4.jpg,ف مندوحه من الرجوع اليها وخذ منها في تدوين تاريخ الحاحلي
AHTD3A0324_Para2_5.jpg,ولكن اكثر من بحث في التاريخ الحاحلي لم يغرف من المنهل الغزير
AHTD3A0335_Para2_1.jpg,ومن هذا القبيل نصوص المفاخرات و المنافرات ، فإن مجال لعب العاطفه
AHTD3A0340_Para2_2.jpg,ربيع، ومبالغ أعمار من عمل منهم، ل كسرى، وتاريخ سنيهم مزن بيع
AHTD3A0340_Para2_3.jpg,"الحير، وفيها ملكهم وأمورهم كلها""، غير الرواي ""هشام بن محمد الكلبي""."
AHTD3A0340_Para2_4.jpg,"فلم وقف ""ابن الكلبي"" وحده على تلك الكنوز، ولم يلجأ غيره إلى بيع"
AHTD3A0340_Para2_5.jpg,الحير، ليأخذ منها أخبار نصر ?
AHTD3A0351_Para2_1.jpg,هذا المدون عن قبل اسم، والذي صار مقدمه لتاريخ اسم، عرج المشتغلون في التاريخ
AHTD3A0351_Para2_2.jpg,العام على وضعها قبل تاريخ الرسال ، وقد استفاد من بعضها بعض المؤرخين مثل المسعودي
AHTD3A0351_Para2_3.jpg,وحمز اصفهاني وآخرين، في تدوين تاريخ ملوك الروم، وقد صارت طريقتهم كما
